ESTACAO,DATA,ANO,rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A807,2018-04-23,2018,0.0,2980.0,18.525,25.8,13.1,100.0,39.0,6.1,0.8791666666666668
A807,2018-04-24,2018,0.2,2859.7,19.070833333333333,26.7,14.7,100.0,36.0,5.6,1.0625
A807,2018-04-25,2018,0.0,2750.2,19.0375,26.4,13.9,99.0,41.0,6.6,1.0333333333333334
A807,2018-04-26,2018,0.0,2696.9,20.541666666666668,26.8,16.9,100.0,38.0,7.1,1.2041666666666666
A807,2018-04-27,2018,0.0,2694.8,20.591666666666665,27.2,17.2,100.0,47.0,6.6,1.3541666666666667
A807,2018-04-28,2018,4.6,2620.6,20.72083333333333,28.1,18.0,91.0,40.0,7.7,0.8875000000000001
A807,2018-04-29,2018,0.0,2783.9,20.716666666666665,27.0,16.1,96.0,35.0,8.0,1.1458333333333333
A807,2018-04-30,2018,0.0,2750.7,20.9625,27.9,15.7,100.0,35.0,9.4,1.2541666666666669
A807,2018-05-01,2018,0.0,2531.3,20.95833333333333,27.9,17.1,100.0,42.0,6.8,1.4
A807,2018-05-02,2018,0.0,1312.8,19.975,24.0,18.1,85.0,61.0,7.4,1.1791666666666667
A807,2018-05-03,2018,0.0,2741.0,20.89583333333333,26.5,17.8,98.0,46.0,6.6,1.3416666666666668
A807,2018-05-04,2018,0.0,2512.1,22.025,27.5,17.5,100.0,32.0,6.9,1.0458333333333334
A807,2018-05-05,2018,0.0,2047.8,20.23333333333333,27.1,15.1,87.0,34.0,6.4,1.0291666666666666
A807,2018-05-06,2018,0.0,2523.9,19.554166666666667,25.2,16.5,100.0,47.0,7.3,1.3166666666666669
A807,2018-05-07,2018,2.2,1532.1,17.5125,21.6,16.2,100.0,70.0,8.1,1.5333333333333332
A807,2018-05-08,2018,0.2,1528.0,16.7625,21.0,14.5,100.0,70.0,9.7,2.0958333333333337
A807,2018-05-09,2018,0.4,1045.0,16.8125,19.8,14.9,100.0,65.0,6.3,1.3791666666666669
A807,2018-05-10,2018,0.2,2624.7,17.195833333333333,24.2,12.4,77.0,47.0,6.8,1.175
A807,2018-05-11,2018,0.6,2374.2,19.066666666666663,25.7,13.2,99.0,44.0,13.4,2.1750000000000003
A807,2018-05-12,2018,0.0,2706.5,17.833333333333332,22.5,14.2,100.0,43.0,9.2,2.8375
A807,2018-05-13,2018,0.0,2358.9,16.820833333333333,22.7,14.0,100.0,43.0,6.5,1.65
A807,2018-05-14,2018,0.0,2469.4,16.337500000000002,22.6,12.1,94.0,43.0,7.3,1.4416666666666669
A807,2018-05-15,2018,0.0,2548.8,18.6125,26.2,13.4,79.0,45.0,9.1,2.225
A807,2018-05-16,2018,0.8,2152.5,17.304166666666667,23.1,14.3,100.0,46.0,11.9,1.45
A807,2018-05-17,2018,0.2,1725.5,16.875,21.4,15.1,100.0,63.0,6.8,2.1791666666666667
A807,2018-05-18,2018,0.0,1972.6,18.791666666666668,24.7,15.6,100.0,54.0,11.7,2.308333333333333
A807,2018-05-19,2018,6.2,1571.2,15.183333333333332,19.7,10.6,100.0,58.0,17.1,4.054166666666666
A807,2018-05-20,2018,0.0,2670.5,10.761904761904765,15.7,6.5,80.0,39.0,13.9,4.714285714285714
A807,2018-05-21,2018,0.0,2581.0,13.46,18.8,7.4,75.0,26.0,6.3,1.48
A807,2018-05-22,2018,0.0,2575.3,16.28666666666667,22.0,7.8,81.0,18.0,6.3,1.2066666666666668
A807,2018-05-23,2018,0.0,2366.0,13.920833333333334,20.4,10.7,100.0,42.0,5.2,0.8958333333333334
A807,2018-05-24,2018,0.0,2493.4,13.9875,20.5,10.0,100.0,48.0,6.8,1.4083333333333332
A807,2018-05-25,2018,0.0,1384.2,14.2,17.5,12.6,100.0,68.0,6.7,1.4708333333333332
A807,2018-05-26,2018,0.0,1317.4,14.908333333333331,19.4,13.0,100.0,64.0,6.4,1.275
A807,2018-05-27,2018,0.0,2351.1,16.3625,23.3,13.1,100.0,48.0,5.3,0.9958333333333332
A807,2018-05-28,2018,0.0,2278.0,15.145833333333334,21.2,11.5,88.0,49.0,9.8,1.3916666666666666
A807,2018-05-29,2018,0.2,2471.5,14.758333333333333,22.2,10.5,100.0,38.0,6.5,0.9375
A807,2018-05-30,2018,0.0,2467.5,15.404166666666669,23.7,10.3,95.0,35.0,6.8,0.9375
A807,2018-05-31,2018,0.2,2440.9,15.695833333333333,22.7,10.7,91.0,36.0,6.7,1.1875
A807,2018-06-01,2018,0.0,1982.7,16.158333333333335,23.4,10.4,100.0,39.0,12.1,1.8125
A807,2018-06-02,2018,3.2,732.0,16.625,17.9,14.9,100.0,63.0,6.8,1.6125
A807,2018-06-03,2018,2.2,507.4,13.191666666666668,16.7,9.9,,,6.1,1.7583333333333335
A807,2018-06-04,2018,2.2,570.9,11.229166666666666,13.3,9.2,100.0,78.0,6.6,1.5625
A807,2018-06-05,2018,2.2,616.8,13.358333333333334,16.2,11.6,100.0,80.0,6.1,1.1916666666666669
A807,2018-06-06,2018,0.0,1955.0,13.704166666666666,18.0,9.4,100.0,59.0,8.5,2.3541666666666665
A807,2018-06-07,2018,3.4,523.1,13.0375,14.7,11.6,100.0,79.0,5.2,1.1333333333333333
A807,2018-06-08,2018,0.0,2561.6,12.821428571428571,17.3,9.0,100.0,23.0,7.9,1.4214285714285713
A807,2018-06-09,2018,0.2,2217.6,15.115384615384617,22.0,7.8,83.0,21.0,5.5,0.6923076923076923
A807,2018-06-10,2018,0.0,1670.4,16.3,24.0,9.8,100.0,45.0,7.6,0.8083333333333332
A807,2018-06-11,2018,0.0,2208.6,21.195833333333333,26.6,17.1,100.0,51.0,15.7,2.3208333333333333
A807,2018-06-12,2018,1.8,598.3,20.1375,22.3,17.2,100.0,62.0,14.7,3.295833333333333
A807,2018-06-13,2018,0.2,1543.0,16.291666666666668,18.5,13.3,99.0,61.0,6.9,2.0166666666666666
A807,2018-06-14,2018,0.0,666.4,10.304166666666667,13.4,8.9,98.0,52.0,6.4,1.4291666666666665
A807,2018-06-15,2018,1.6,240.0,9.039130434782608,10.0,8.1,,,5.5,1.6565217391304348
A807,2018-06-16,2018,1.2,382.0,8.56842105263158,9.4,7.6,,,6.1,1.7210526315789476
A807,2018-06-17,2018,0.0,1124.8,11.195652173913045,15.8,8.3,100.0,69.0,4.7,1.4043478260869564
A807,2018-06-18,2018,0.2,1668.2,12.829166666666666,16.7,10.4,96.0,60.0,4.8,1.0416666666666667
A807,2018-06-19,2018,0.0,1870.1,14.520833333333334,20.8,11.4,100.0,50.0,6.3,1.4041666666666668
A807,2018-06-20,2018,0.0,2321.6,14.716666666666669,22.2,10.3,100.0,47.0,7.1,1.3583333333333334
A807,2018-06-21,2018,0.0,2023.5,15.55,22.9,9.1,96.0,43.0,8.8,1.325
A807,2018-06-22,2018,0.0,2264.5,17.191666666666666,24.0,11.4,100.0,33.0,6.4,0.9166666666666666
A807,2018-06-23,2018,0.2,2347.7,16.779166666666665,24.4,10.5,84.0,30.0,10.3,1.4333333333333331
A807,2018-06-24,2018,0.0,2274.1,17.745833333333334,26.4,11.5,100.0,35.0,8.0,1.425
A807,2018-06-25,2018,0.0,2314.6,17.954166666666666,25.2,12.8,81.0,44.0,11.8,2.5
A807,2018-06-26,2018,0.0,2138.8,19.4125,24.7,15.9,86.0,48.0,8.6,1.808333333333333
A807,2018-06-27,2018,11.4,1176.8,15.7875,19.3,13.4,100.0,67.0,8.8,0.9333333333333336
A807,2018-06-28,2018,0.0,1991.4,17.095833333333335,23.8,12.1,98.0,45.0,5.8,0.7666666666666666
A807,2018-06-29,2018,0.0,2253.5,17.541666666666668,24.8,11.2,82.0,41.0,7.3,0.9625
A807,2018-06-30,2018,0.0,2280.7,17.770833333333332,24.0,13.0,100.0,44.0,8.9,1.870833333333333
A807,2018-07-01,2018,0.0,2227.5,17.683333333333334,23.9,14.1,100.0,45.0,8.0,1.6125
A807,2018-07-02,2018,0.0,2217.5,19.275,24.8,13.9,97.0,38.0,11.1,2.2291666666666665
A807,2018-07-03,2018,0.0,2180.6,16.158333333333335,20.6,11.0,100.0,64.0,7.8,2.2583333333333333
A807,2018-07-04,2018,0.0,2259.2,13.575,21.1,9.9,100.0,58.0,6.9,2.1416666666666666
A807,2018-07-05,2018,0.2,2382.8,16.283333333333335,25.4,9.6,64.0,26.0,8.2,0.9875
A807,2018-07-06,2018,0.0,2349.3,18.65,25.8,13.1,83.0,33.0,8.4,0.975
A807,2018-07-07,2018,0.0,2092.2,17.058333333333334,23.7,12.2,100.0,42.0,11.0,1.975
A807,2018-07-08,2018,0.0,2236.5,18.941666666666663,24.0,14.5,73.0,43.0,13.9,3.125
A807,2018-07-09,2018,0.0,857.3,12.875,19.2,9.7,90.0,64.0,8.4,2.4708333333333337
A807,2018-07-10,2018,0.0,2033.5,10.507142857142856,14.7,7.0,82.0,50.0,9.2,1.907142857142857
A807,2018-07-11,2018,0.0,2274.0,11.63,15.7,7.5,87.0,41.0,5.8,1.27
A807,2018-07-12,2018,0.0,2543.9,12.8,17.1,6.8,80.0,38.0,5.7,1.14
A807,2018-07-13,2018,0.0,2465.6,15.083333333333334,22.2,7.1,84.0,19.0,6.2,1.0777777777777775
A807,2018-07-14,2018,0.0,2442.2,16.462500000000002,24.1,9.1,99.0,37.0,8.3,1.1166666666666667
A807,2018-07-15,2018,0.0,2447.6,18.73333333333333,26.8,10.8,95.0,32.0,9.4,1.3541666666666667
A807,2018-07-16,2018,0.0,2376.0,19.1375,27.2,12.0,100.0,30.0,8.7,1.1916666666666669
A807,2018-07-17,2018,0.0,2376.1,18.725,25.6,14.6,80.0,31.0,6.9,1.6083333333333334
A807,2018-07-18,2018,0.0,2425.6,17.016666666666666,25.5,9.7,100.0,30.0,8.0,1.0125
A807,2018-07-19,2018,0.0,2451.1,18.8,26.3,11.2,100.0,39.0,11.1,1.3130434782608695
A807,2018-07-20,2018,0.0,2478.0,19.8125,26.4,13.4,100.0,33.0,12.2,2.129166666666667
A807,2018-07-21,2018,0.0,2387.9,16.650000000000002,21.8,12.8,100.0,43.0,6.8,1.4833333333333334
A807,2018-07-22,2018,0.0,955.3,12.758333333333333,15.6,10.8,100.0,72.0,7.6,2.1
A807,2018-07-23,2018,0.0,2389.0,16.770833333333332,25.4,12.0,82.0,40.0,8.3,1.1875
A807,2018-07-24,2018,0.0,1076.1,14.3375,17.9,12.3,100.0,69.0,6.7,1.5541666666666665
A807,2018-07-25,2018,0.0,1503.5,14.616666666666667,19.2,12.1,94.0,62.0,7.5,1.4833333333333334
A807,2018-07-26,2018,0.0,2370.4,16.804166666666667,24.0,13.6,100.0,43.0,6.1,1.1875
A807,2018-07-27,2018,0.0,2434.6,17.279166666666665,24.7,10.7,95.0,34.0,8.6,0.9666666666666668
A807,2018-07-28,2018,0.0,2066.5,18.525,25.6,11.6,95.0,31.0,7.7,1.1458333333333333
A807,2018-07-29,2018,0.0,2546.2,20.191666666666663,25.9,16.5,69.0,40.0,12.1,2.6041666666666665
A807,2018-07-30,2018,0.0,749.4,14.716666666666669,19.6,11.4,100.0,60.0,7.2,1.4375
A807,2018-07-31,2018,2.0,2618.0,13.158333333333331,18.9,10.4,100.0,54.0,7.0,1.7125
A807,2018-08-01,2018,0.0,460.8,9.558333333333334,11.0,8.4,100.0,78.0,7.0,1.95
A807,2018-08-02,2018,0.0,1127.4,12.01304347826087,15.2,9.4,100.0,71.0,7.5,1.4304347826086956
A807,2018-08-03,2018,0.0,911.8,14.2,17.6,12.0,87.0,67.0,5.2,1.0166666666666666
A807,2018-08-04,2018,0.0,1546.7,14.245833333333332,18.4,11.7,100.0,59.0,5.6,0.95
A807,2018-08-05,2018,0.0,2114.3,15.2875,19.7,12.2,96.0,47.0,5.7,1.5625
A807,2018-08-06,2018,0.0,1524.7,13.666666666666666,18.8,10.5,100.0,44.0,5.1,0.6333333333333333
A807,2018-08-07,2018,0.0,2797.4,13.36818181818182,21.0,7.8,100.0,28.0,7.5,1.945454545454545
A807,2018-08-08,2018,1.0,2223.0,14.379166666666668,21.5,10.2,100.0,43.0,8.1,1.9416666666666669
A807,2018-08-09,2018,0.4,2733.6,15.908333333333331,20.7,9.5,100.0,20.0,17.3,4.504166666666666
A807,2018-08-10,2018,0.0,2881.9,12.166666666666666,16.9,6.8,75.0,28.0,12.2,4.553333333333333
A807,2018-08-11,2018,0.0,2841.9,14.786666666666669,20.5,7.7,70.0,30.0,7.3,1.7399999999999998
A807,2018-08-12,2018,0.0,2848.1,15.19375,21.3,8.9,86.0,40.0,9.7,1.075
A807,2018-08-13,2018,0.0,2894.6,13.163636363636364,20.9,7.6,100.0,43.0,6.1,1.1590909090909092
A807,2018-08-14,2018,0.0,2910.4,15.233333333333334,25.9,9.2,100.0,12.0,5.0,1.1166666666666667
A807,2018-08-15,2018,0.0,1890.5,12.9125,17.4,9.4,100.0,56.0,9.1,1.6208333333333331
A807,2018-08-16,2018,0.0,600.7,11.1,13.1,9.5,100.0,82.0,8.5,1.752173913043478
A807,2018-08-17,2018,0.2,1445.8,12.366666666666667,15.4,11.0,100.0,61.0,6.9,1.7583333333333335
A807,2018-08-18,2018,0.0,2073.0,14.283333333333331,20.5,11.0,100.0,56.0,8.0,1.8416666666666668
A807,2018-08-19,2018,0.0,2861.9,16.695833333333333,24.3,11.5,100.0,31.0,11.5,1.6666666666666667
A807,2018-08-20,2018,0.0,2713.9,17.966666666666665,27.0,11.2,100.0,25.0,7.5,1.3708333333333331
A807,2018-08-21,2018,0.0,2265.9,14.404166666666669,19.4,12.4,100.0,64.0,6.7,1.6458333333333333
A807,2018-08-22,2018,2.2,1069.6,14.583333333333334,19.5,12.1,91.0,71.0,8.7,2.0500000000000003
A807,2018-08-23,2018,0.0,2640.3,18.441666666666663,24.1,13.3,87.0,51.0,8.9,1.7458333333333331
A807,2018-08-24,2018,11.8,2241.4,18.1875,23.9,14.1,81.0,49.0,13.5,2.1041666666666665
A807,2018-08-25,2018,7.8,3003.7,15.05,19.2,11.6,100.0,42.0,12.9,3.083333333333333
A807,2018-08-26,2018,0.0,3146.3,11.195454545454544,18.0,6.9,81.0,24.0,6.8,1.8454545454545448
A807,2018-08-27,2018,0.0,3151.8,13.79090909090909,18.3,9.3,87.0,40.0,7.5,2.590909090909091
A807,2018-08-28,2018,0.0,3108.0,13.6875,22.0,8.7,100.0,50.0,7.2,2.45
A807,2018-08-29,2018,0.0,3008.7,17.037499999999998,25.9,11.4,88.0,32.0,7.0,1.575
A807,2018-08-30,2018,0.0,3092.4,19.254166666666663,27.8,11.8,96.0,31.0,11.1,1.9041666666666668
A807,2018-08-31,2018,0.0,3032.4,22.058333333333334,29.8,14.5,76.0,19.0,11.0,1.925
A807,2018-09-01,2018,0.0,2113.9,18.079166666666666,23.9,15.5,99.0,52.0,8.6,1.7125
A807,2018-09-02,2018,1.2,984.9,16.775000000000002,18.7,15.0,100.0,76.0,14.4,1.3166666666666669
A807,2018-09-03,2018,5.0,1388.1,15.479166666666666,18.5,11.7,100.0,66.0,12.4,2.0791666666666666
A807,2018-09-04,2018,2.6,2017.8,12.5375,18.9,10.5,100.0,46.0,10.5,3.075
A807,2018-09-05,2018,4.6,3353.8,12.288235294117648,17.1,7.7,79.0,49.0,7.9,1.9352941176470588
A807,2018-09-06,2018,0.0,3303.8,14.6375,21.2,6.4,93.0,38.0,7.0,1.54375
A807,2018-09-07,2018,0.0,3257.6,15.360869565217392,25.8,8.8,97.0,24.0,7.1,1.517391304347826
A807,2018-09-08,2018,0.0,3253.7,15.725,24.6,12.1,100.0,37.0,6.6,1.3208333333333333
A807,2018-09-09,2018,0.0,1648.6,14.391666666666666,18.7,12.4,83.0,60.0,7.1,1.6083333333333334
A807,2018-09-10,2018,0.0,1643.3,14.475,18.6,12.3,100.0,60.0,7.6,2.1125000000000003
A807,2018-09-11,2018,0.0,1665.2,14.141666666666667,18.4,11.9,100.0,64.0,8.7,1.8125
A807,2018-09-12,2018,0.4,2124.6,14.079166666666666,17.6,12.2,100.0,63.0,9.8,2.220833333333333
A807,2018-09-13,2018,0.4,827.1,14.308333333333335,17.1,12.6,100.0,74.0,7.2,2.2291666666666665
A807,2018-09-14,2018,1.8,601.2,14.995833333333332,17.1,13.5,100.0,79.0,5.8,1.4
A807,2018-09-15,2018,4.0,2422.3,15.429166666666667,23.2,12.8,100.0,48.0,8.5,1.2208333333333334
A807,2018-09-16,2018,0.0,2133.4,14.816666666666668,19.4,12.3,100.0,55.0,7.2,1.6041666666666667
A807,2018-09-17,2018,1.0,1234.2,15.2875,20.2,12.2,82.0,63.0,9.5,1.8125
A807,2018-09-18,2018,0.0,3084.4,19.6,26.0,15.4,100.0,34.0,11.8,3.1833333333333336
A807,2018-09-19,2018,0.4,3163.6,20.791666666666668,27.5,15.8,82.0,44.0,10.6,2.2666666666666666
A807,2018-09-20,2018,2.4,804.1,16.858333333333334,21.1,14.5,100.0,50.0,9.4,2.1083333333333334
A807,2018-09-21,2018,0.2,2875.5,18.1375,25.6,12.3,72.0,41.0,5.7,0.8083333333333332
A807,2018-09-22,2018,0.0,3338.1,20.604166666666668,29.7,15.4,96.0,31.0,7.2,1.0375
A807,2018-09-23,2018,0.0,3258.9,21.65833333333333,30.5,14.1,73.0,27.0,7.6,1.3708333333333331
A807,2018-09-24,2018,0.0,3158.2,20.758333333333333,30.2,15.8,100.0,32.0,9.1,1.7458333333333331
A807,2018-09-25,2018,2.4,3293.1,18.54583333333333,23.9,14.7,98.0,51.0,8.4,2.433333333333333
A807,2018-09-26,2018,4.6,3198.8,19.45833333333333,28.4,16.3,91.0,40.0,9.0,1.9541666666666664
A807,2018-09-27,2018,0.4,1704.4,19.016666666666666,23.6,16.6,100.0,56.0,5.0,1.0166666666666666
A807,2018-09-28,2018,0.0,2484.0,18.6,23.8,16.6,88.0,58.0,8.2,1.7916666666666667
A807,2018-09-29,2018,0.2,1897.8,19.025,24.0,16.3,100.0,57.0,8.3,2.408333333333333
A807,2018-09-30,2018,2.4,2463.1,19.8125,25.7,16.8,100.0,48.0,9.6,1.7833333333333332
A807,2018-10-01,2018,0.0,3490.8,21.45,28.2,17.2,81.0,40.0,10.5,2.3541666666666665
A807,2018-10-02,2018,16.4,1428.1,20.14583333333333,25.6,17.3,100.0,59.0,9.5,0.9166666666666666
A807,2018-10-03,2018,8.6,1522.1,19.729166666666668,23.3,17.6,100.0,65.0,7.3,1.1416666666666668
A807,2018-10-04,2018,1.4,1200.5,15.591666666666669,20.0,13.8,100.0,70.0,9.0,2.275
A807,2018-10-05,2018,0.0,1126.1,13.554166666666667,15.5,11.8,100.0,66.0,7.7,2.316666666666667
A807,2018-10-06,2018,8.0,891.7,12.083333333333334,14.2,11.3,100.0,73.0,7.7,2.2916666666666665
A807,2018-10-07,2018,5.0,1149.0,14.266666666666666,17.3,11.8,,,7.2,1.3916666666666666
A807,2018-10-08,2018,1.0,618.2,17.066666666666666,20.1,14.8,100.0,79.0,6.5,1.6041666666666667
A807,2018-10-09,2018,0.0,2381.0,21.229166666666668,26.9,16.9,92.0,54.0,11.2,2.158333333333333
A807,2018-10-10,2018,13.6,3274.5,19.466666666666665,27.4,16.0,100.0,55.0,11.0,1.6791666666666665
A807,2018-10-11,2018,1.6,775.7,14.029166666666669,16.6,12.4,96.0,79.0,10.1,2.783333333333333
A807,2018-10-12,2018,0.6,2467.7,16.95,23.7,12.5,100.0,64.0,7.9,2.1625
A807,2018-10-13,2018,4.0,1752.6,20.025,26.7,17.5,100.0,60.0,12.2,2.0708333333333333
A807,2018-10-14,2018,2.6,892.6,15.3625,18.5,13.4,100.0,77.0,7.4,2.1375
A807,2018-10-15,2018,6.4,973.8,14.495833333333332,16.7,13.5,,,6.5,1.0791666666666668
A807,2018-10-16,2018,4.6,575.6,15.358333333333334,16.9,13.9,,,6.8,1.3708333333333331
A807,2018-10-17,2018,17.4,3026.0,19.933333333333334,26.9,15.9,100.0,62.0,14.9,1.5666666666666669
A807,2018-10-18,2018,17.4,2712.8,18.954166666666666,26.3,16.1,95.0,68.0,15.3,1.3125
A807,2018-10-19,2018,0.4,1316.4,17.404166666666665,20.0,15.0,100.0,78.0,8.3,1.7
A807,2018-10-20,2018,0.0,2499.4,14.8875,19.7,11.2,100.0,56.0,9.4,2.7916666666666665
A807,2018-10-21,2018,0.0,2925.7,14.4875,20.3,11.5,98.0,56.0,10.3,2.395833333333333
A807,2018-10-22,2018,0.0,3675.4,16.795833333333334,26.0,12.2,100.0,42.0,7.9,1.7625
A807,2018-10-23,2018,0.0,3236.6,18.816666666666663,27.3,14.4,80.0,45.0,9.0,1.2583333333333333
A807,2018-10-24,2018,5.8,748.4,15.408333333333331,16.9,14.2,84.0,77.0,7.8,1.7416666666666665
A807,2018-10-25,2018,1.2,2172.9,17.275000000000002,21.3,15.0,99.0,68.0,8.8,2.1333333333333333
A807,2018-10-26,2018,2.2,1778.9,19.041666666666668,22.6,16.6,100.0,65.0,6.5,1.3666666666666665
A807,2018-10-27,2018,4.0,3678.5,20.633333333333333,25.9,18.0,82.0,38.0,14.3,3.5875
A807,2018-10-28,2018,0.0,4008.4,16.083333333333332,21.8,12.0,100.0,42.0,9.9,2.0541666666666667
A807,2018-10-29,2018,0.0,1714.8,15.0625,19.3,12.1,100.0,59.0,7.6,2.091666666666667
A807,2018-10-30,2018,0.0,3692.7,18.64583333333333,28.0,13.6,100.0,33.0,8.3,1.625
A807,2018-10-31,2018,3.0,2148.5,18.116666666666667,26.9,15.3,100.0,44.0,16.5,2.3208333333333333
A807,2018-11-01,2018,1.2,1670.1,18.5,22.2,15.3,100.0,60.0,5.9,1.2666666666666666
A807,2018-11-02,2018,0.0,2557.2,18.541666666666668,24.5,15.7,100.0,57.0,7.7,1.7208333333333332
A807,2018-11-03,2018,7.0,2694.6,19.554166666666667,29.0,16.0,100.0,44.0,17.8,2.4541666666666666
A807,2018-11-04,2018,0.2,2262.8,16.995833333333334,20.9,14.5,100.0,65.0,7.8,1.6
A807,2018-11-05,2018,0.2,3049.0,15.625,19.8,13.2,100.0,55.0,9.1,2.3125
A807,2018-11-06,2018,0.0,2280.3,16.895833333333332,22.9,12.8,100.0,57.0,7.0,1.5833333333333333
A807,2018-11-07,2018,2.8,2641.4,16.820833333333333,22.2,14.9,100.0,65.0,9.8,2.208333333333333
A807,2018-11-08,2018,0.4,1718.5,14.841666666666669,18.1,12.2,100.0,63.0,11.5,2.95
A807,2018-11-09,2018,1.0,2341.7,17.133333333333333,21.6,13.9,92.0,67.0,11.0,2.466666666666667
A807,2018-11-10,2018,0.4,1881.7,18.3375,23.4,15.5,92.0,61.0,7.2,2.0416666666666665
A807,2018-11-11,2018,0.0,3476.5,20.808333333333334,29.3,17.0,88.0,38.0,6.9,1.2833333333333334
A807,2018-11-12,2018,0.0,3904.9,21.683333333333334,30.3,17.1,88.0,36.0,7.0,1.5208333333333333
A807,2018-11-13,2018,0.0,3507.8,23.7125,30.4,18.4,98.0,40.0,8.8,2.4458333333333333
A807,2018-11-14,2018,6.4,3085.9,23.35,31.2,19.6,96.0,41.0,18.1,2.1
A807,2018-11-15,2018,0.0,2989.6,20.491666666666667,24.2,17.7,100.0,60.0,7.0,1.375
A807,2018-11-16,2018,0.0,3623.3,20.0125,27.0,15.7,96.0,44.0,9.2,2.2291666666666665
A807,2018-11-17,2018,0.0,3450.7,18.8875,25.1,14.5,100.0,55.0,9.2,2.725
A807,2018-11-18,2018,5.6,1873.5,18.7375,24.7,16.6,100.0,69.0,11.7,1.9666666666666668
A807,2018-11-19,2018,0.0,1739.2,15.2,18.0,12.9,100.0,64.0,8.9,2.245833333333333
A807,2018-11-20,2018,0.0,3737.9,16.191304347826087,22.9,10.9,99.0,47.0,10.0,2.1478260869565218
A807,2018-11-21,2018,0.2,2133.3,16.279166666666665,20.8,13.4,99.0,63.0,9.5,2.2666666666666666
A807,2018-11-22,2018,0.0,2887.1,19.804166666666667,26.9,14.8,100.0,47.0,7.1,1.4833333333333334
A807,2018-11-23,2018,0.0,2436.0,21.954166666666666,26.9,18.5,98.0,53.0,11.2,2.1791666666666667
A807,2018-11-24,2018,0.8,3150.1,21.7375,27.6,17.8,100.0,46.0,13.8,3.329166666666667
A807,2018-11-25,2018,0.0,3526.8,20.90833333333333,27.1,15.7,100.0,49.0,9.2,2.333333333333333
A807,2018-11-26,2018,0.0,1611.7,17.870833333333334,21.0,15.9,100.0,63.0,9.0,2.766666666666667
A807,2018-11-27,2018,0.0,2685.9,17.1125,22.1,14.0,100.0,61.0,9.2,2.670833333333333
A807,2018-11-28,2018,0.0,2781.7,19.016666666666666,25.2,15.3,100.0,56.0,7.5,2.2916666666666665
A807,2018-11-29,2018,0.0,2444.0,20.9625,28.2,17.0,98.0,43.0,10.8,1.7916666666666667
A807,2018-11-30,2018,20.6,3033.9,22.02083333333333,29.5,18.4,100.0,42.0,11.4,2.2666666666666666
A807,2018-12-01,2018,1.2,2897.6,21.20833333333333,27.4,18.0,93.0,46.0,9.2,2.1791666666666667
A807,2018-12-02,2018,0.0,3702.3,19.675,26.3,16.4,95.0,50.0,8.8,2.4
A807,2018-12-03,2018,0.0,2080.8,16.620833333333334,20.3,13.9,100.0,63.0,8.5,2.716666666666667
A807,2018-12-04,2018,0.0,3964.3,20.4875,27.6,15.2,95.0,28.0,13.3,2.3625000000000003
A807,2018-12-05,2018,0.0,4033.4,22.129166666666663,29.3,13.9,65.0,17.0,11.8,2.6166666666666667
A807,2018-12-06,2018,0.0,3737.9,20.025,29.6,16.0,100.0,26.0,8.2,2.316666666666667
A807,2018-12-07,2018,1.6,2184.9,16.583333333333332,21.2,13.0,100.0,64.0,11.0,2.3833333333333333
A807,2018-12-08,2018,0.0,3470.3,15.25,21.4,11.6,100.0,39.0,10.5,3.0541666666666667
A807,2018-12-09,2018,0.0,3919.1,17.566666666666666,25.7,11.9,86.0,36.0,9.1,2.566666666666667
A807,2018-12-10,2018,0.0,3873.2,21.3625,30.6,14.4,100.0,34.0,9.4,2.3666666666666667
A807,2018-12-11,2018,0.0,3538.6,24.370833333333334,32.5,17.4,100.0,20.0,9.2,1.8416666666666668
A807,2018-12-12,2018,0.0,3818.2,25.77083333333333,32.0,19.6,89.0,26.0,12.0,2.0125
A807,2018-12-13,2018,0.0,3730.4,25.058333333333334,33.2,20.3,86.0,26.0,9.6,1.8791666666666669
A807,2018-12-14,2018,0.0,3738.3,26.0125,33.2,20.5,93.0,30.0,9.8,2.433333333333333
A807,2018-12-15,2018,27.4,3375.7,25.6125,33.1,18.2,82.0,30.0,10.3,1.55
A807,2018-12-16,2018,3.0,3540.8,22.4625,31.6,17.9,83.0,36.0,11.1,1.3291666666666666
A807,2018-12-17,2018,0.0,3854.8,25.20833333333333,32.9,19.3,100.0,37.0,12.1,1.6125
A807,2018-12-18,2018,0.0,3895.3,25.33333333333333,33.3,20.8,100.0,32.0,11.4,1.8541666666666667
A807,2018-12-19,2018,16.8,3445.5,23.78333333333333,32.8,17.5,100.0,29.0,15.6,1.6041666666666667
A807,2018-12-20,2018,0.0,3819.8,25.741666666666664,32.9,21.6,86.0,32.0,9.7,2.0500000000000003
A807,2018-12-21,2018,4.2,3597.8,22.85,30.0,19.0,82.0,50.0,13.9,2.65
A807,2018-12-22,2018,2.8,3885.7,23.479166666666668,31.2,19.6,82.0,41.0,15.7,2.595833333333333
A807,2018-12-23,2018,0.2,2982.2,22.254166666666663,28.1,19.8,100.0,51.0,8.2,2.3625000000000003
A807,2018-12-24,2018,0.0,2003.7,20.529166666666665,25.2,17.8,97.0,61.0,8.5,2.1791666666666667
A807,2018-12-25,2018,1.4,2172.9,19.7125,25.5,17.0,100.0,57.0,9.0,2.0791666666666666
