ESTACAO,DATA,ANO,rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A846,2016-03-13,2016,0.2,3578.8,21.83333333333333,30.4,15.1,98.0,34.0,9.6,0.9375
A846,2016-03-14,2016,0.0,3469.0,23.59166666666667,31.3,18.4,97.0,49.0,9.2,1.1791666666666667
A846,2016-03-15,2016,0.0,3421.1,24.96666666666667,32.6,19.5,97.0,51.0,9.7,0.6833333333333332
A846,2016-03-16,2016,0.0,3504.6,25.59166666666667,32.7,20.4,96.0,50.0,7.8,0.3791666666666666
A846,2016-03-17,2016,0.0,3499.3,25.95833333333333,33.0,21.1,97.0,48.0,8.3,1.7458333333333331
A846,2016-03-18,2016,0.0,3479.4,26.90833333333333,34.1,21.4,96.0,49.0,9.9,3.204166666666667
A846,2016-03-19,2016,0.0,2542.6,26.629166666666663,33.2,22.2,96.0,50.0,8.3,0.6416666666666667
A846,2016-03-20,2016,0.0,3390.5,26.60833333333333,34.5,21.8,97.0,45.0,11.1,1.1
A846,2016-03-21,2016,1.0,2179.0,23.916666666666668,28.4,21.3,97.0,76.0,9.2,1.3666666666666665
A846,2016-03-22,2016,0.8,1006.3,22.691666666666663,24.9,21.5,97.0,83.0,7.9,0.9666666666666668
A846,2016-03-23,2016,0.4,3190.0,23.45833333333333,29.9,18.4,98.0,54.0,3.6,0.0375
A846,2016-03-24,2016,0.2,235.1,21.375,23.5,20.3,98.0,80.0,6.7,0.4833333333333334
A846,2016-03-25,2016,0.6,2267.9,21.775,25.9,20.0,98.0,73.0,11.4,1.6666666666666667
A846,2016-03-26,2016,0.2,2526.2,18.575,21.9,15.7,95.0,66.0,9.2,1.1333333333333333
A846,2016-03-27,2016,0.0,2728.3,19.504166666666663,25.5,14.9,98.0,53.0,6.1,0.0875
A846,2016-03-28,2016,0.0,3489.8,20.654166666666665,27.1,16.3,98.0,48.0,5.6,0.1916666666666666
A846,2016-03-29,2016,0.2,3279.9,20.729166666666668,28.3,13.7,98.0,45.0,5.0,0.2083333333333333
A846,2016-03-30,2016,0.0,3305.8,22.7625,31.3,16.6,98.0,39.0,4.7,0.0499999999999999
A846,2016-03-31,2016,0.0,2223.8,23.3,29.3,20.3,97.0,65.0,9.1,0.6416666666666667
A846,2016-04-01,2016,0.0,3427.1,26.041666666666668,33.0,21.0,97.0,47.0,7.7,1.0375
A846,2016-04-02,2016,0.0,3243.3,26.8375,33.5,21.9,97.0,51.0,10.0,1.5458333333333334
A846,2016-04-03,2016,0.0,3091.6,27.15,33.9,21.9,97.0,47.0,7.7,0.7916666666666666
A846,2016-04-04,2016,0.0,3215.9,27.65416666666667,34.1,22.7,95.0,46.0,8.0,2.025
A846,2016-04-05,2016,0.0,3147.7,27.2,33.5,22.3,96.0,50.0,8.6,1.5291666666666668
A846,2016-04-06,2016,0.0,3128.3,26.829166666666666,33.5,22.2,97.0,49.0,10.6,2.4208333333333334
A846,2016-04-07,2016,0.0,3100.2,27.4,34.0,22.0,97.0,47.0,8.2,1.5
A846,2016-04-08,2016,0.0,3008.3,27.58333333333333,33.7,22.4,97.0,47.0,7.0,0.8416666666666667
A846,2016-04-09,2016,0.0,1787.3,24.4875,28.0,22.4,97.0,72.0,9.2,1.4333333333333331
A846,2016-04-10,2016,0.0,1694.1,23.7625,27.3,21.7,97.0,77.0,9.8,0.5583333333333333
A846,2016-04-11,2016,0.0,2574.5,23.741666666666664,29.3,20.6,96.0,62.0,4.0,0.0
A846,2016-04-12,2016,0.0,3128.4,24.9125,32.2,20.3,99.0,53.0,2.2,0.0
A846,2016-04-13,2016,1.2,2776.4,25.066666666666663,33.3,21.7,97.0,51.0,12.1,1.1708333333333334
A846,2016-04-14,2016,1.0,2976.8,25.383333333333336,32.9,20.9,97.0,47.0,9.8,2.1
A846,2016-04-15,2016,0.0,3011.9,26.508333333333336,32.8,20.9,97.0,49.0,12.2,1.0916666666666666
A846,2016-04-16,2016,0.0,2969.1,27.71666666666667,33.5,21.3,95.0,44.0,10.0,2.270833333333333
A846,2016-04-17,2016,0.0,2993.4,26.97083333333333,33.5,20.8,95.0,41.0,10.1,2.0541666666666667
A846,2016-04-18,2016,0.0,2898.4,25.829166666666666,33.1,19.7,93.0,42.0,9.8,1.7875
A846,2016-04-19,2016,0.0,2976.0,25.9875,32.8,19.6,94.0,47.0,10.9,2.2041666666666666
A846,2016-04-20,2016,0.0,2776.7,26.191666666666663,33.0,22.0,94.0,37.0,10.4,1.125
A846,2016-04-21,2016,0.4,2754.2,25.9,32.8,20.2,95.0,47.0,10.7,2.3041666666666667
A846,2016-04-22,2016,0.2,3157.1,23.429166666666664,29.3,21.3,98.0,70.0,16.0,0.9499999999999998
A846,2016-04-23,2016,0.2,2892.7,25.65416666666667,32.9,20.9,97.0,45.0,10.5,1.4916666666666665
A846,2016-04-24,2016,0.0,2902.2,26.891666666666666,32.7,20.3,91.0,52.0,10.5,2.220833333333333
A846,2016-04-25,2016,0.8,212.8,21.9125,27.2,18.8,98.0,68.0,15.4,1.2125
A846,2016-04-26,2016,1.0,430.3,15.820833333333333,19.9,10.4,98.0,93.0,16.1,2.65
A846,2016-04-27,2016,0.2,2285.3,9.920833333333333,14.6,6.1,98.0,53.0,7.6,0.3875
A846,2016-04-28,2016,0.2,3060.7,9.216666666666669,16.1,3.0,99.0,45.0,7.9,0.2666666666666666
A846,2016-04-29,2016,0.0,2893.3,11.5875,19.2,6.1,98.0,40.0,5.1,0.0041666666666666
A846,2016-04-30,2016,0.0,3015.7,12.0125,18.7,6.9,95.0,41.0,8.3,1.0625
A846,2016-05-01,2016,,2998.9,12.166666666666666,22.8,4.0,98.0,32.0,7.6,0.6958333333333333
A846,2016-05-02,2016,,2885.9,14.7,25.3,7.4,98.0,34.0,7.3,0.5916666666666667
A846,2016-05-03,2016,,2261.8,18.654166666666665,25.5,15.0,96.0,37.0,4.2,0.0416666666666666
A846,2016-05-04,2016,,2729.0,18.329166666666666,26.9,11.5,99.0,42.0,3.6,0.0
A846,2016-05-05,2016,,2430.2,19.04583333333333,26.9,12.9,98.0,55.0,5.9,0.0375
A846,2016-05-06,2016,,1013.2,18.854166666666668,20.9,16.6,98.0,81.0,9.3,0.5958333333333333
A846,2016-05-07,2016,,754.2,18.2625,21.1,16.8,98.0,82.0,5.8,0.1958333333333333
A846,2016-05-08,2016,,627.1,18.466666666666665,20.6,16.8,98.0,92.0,8.5,0.5708333333333333
A846,2016-05-09,2016,,595.9,19.42083333333333,21.1,18.4,98.0,88.0,6.0,0.0291666666666666
A846,2016-05-10,2016,,2379.9,19.441666666666663,25.1,16.4,98.0,61.0,15.8,0.4291666666666667
A846,2016-05-11,2016,,1747.0,19.83333333333333,24.0,17.4,98.0,73.0,3.6,0.0
A846,2016-05-12,2016,,2244.8,18.92083333333333,25.0,14.9,100.0,66.0,4.9,0.1625
A846,2016-05-13,2016,,2748.9,17.925,24.9,14.2,100.0,68.0,4.0,0.0
A846,2016-05-14,2016,,2636.5,20.45833333333333,27.6,16.3,99.0,52.0,9.2,1.0625
A846,2016-05-15,2016,,2548.1,21.391666666666666,27.7,16.5,94.0,60.0,18.6,3.4875000000000003
A846,2016-05-16,2016,,427.6,17.48,19.0,17.5,95.0,91.0,9.3,1.6
A846,2016-05-17,2016,,2658.4,14.476923076923075,18.0,8.9,98.0,57.0,8.1,0.2615384615384615
A846,2016-05-18,2016,,2619.4,13.229166666666666,20.0,8.0,97.0,47.0,5.7,0.0666666666666666
A846,2016-05-19,2016,,2576.8,13.8625,22.8,7.0,98.0,53.0,6.9,0.2416666666666666
A846,2016-05-20,2016,,804.9,16.412499999999998,18.8,13.6,98.0,85.0,5.8,0.2875
A846,2016-05-21,2016,,869.9,16.641666666666666,18.5,15.0,98.0,84.0,5.3,0.0
A846,2016-05-22,2016,,865.3,13.979166666666666,15.7,12.7,97.0,78.0,7.8,0.1374999999999999
A846,2016-05-23,2016,,2426.8,11.491666666666667,15.9,7.5,98.0,57.0,6.8,0.6166666666666667
A846,2016-05-24,2016,,2452.1,11.8375,20.3,5.4,97.0,52.0,9.7,1.525
A846,2016-05-25,2016,,2267.2,18.22,22.7,11.9,94.0,51.0,7.6,0.5444444444444445
A846,2016-05-26,2016,,170.8,20.3,,,,,,0.0
A846,2016-05-31,2016,,3375.6,16.87777777777778,20.2,14.1,90.0,58.0,5.3,0.0
A846,2016-06-01,2016,,1490.5,12.3,17.3,7.4,100.0,75.0,3.3,0.0708333333333333
A846,2016-06-02,2016,,2342.8,12.933333333333332,18.2,8.9,100.0,63.0,7.5,0.1208333333333333
A846,2016-06-03,2016,,2324.6,11.858333333333334,18.5,6.2,100.0,56.0,4.7,0.0
A846,2016-06-04,2016,,1849.8,11.908333333333331,19.8,5.4,100.0,55.0,4.6,0.0666666666666666
A846,2016-06-05,2016,,2405.0,14.079166666666666,20.9,10.1,100.0,59.0,3.3,0.0
A846,2016-06-06,2016,,2007.1,11.145833333333334,16.9,7.4,99.0,61.0,7.7,0.2583333333333333
A846,2016-06-07,2016,,2475.7,10.479166666666666,16.8,6.2,100.0,44.0,6.6,0.5791666666666667
A846,2016-06-08,2016,,2421.8,8.758333333333333,17.5,0.7,100.0,50.0,8.0,0.6749999999999999
A846,2016-06-09,2016,,2415.0,8.424999999999999,16.9,0.5,100.0,40.0,6.9,0.6083333333333333
A846,2016-06-10,2016,,2235.8,7.954166666666667,15.9,0.7,100.0,43.0,7.2,0.3583333333333333
A846,2016-06-11,2016,,2507.9,7.991666666666667,14.8,0.6,100.0,25.0,6.7,0.9708333333333332
A846,2016-06-12,2016,,2508.8,6.995833333333334,16.7,-2.1,100.0,31.0,6.3,1.0375
A846,2016-06-13,2016,,2489.1,9.358333333333333,19.8,1.7,99.0,34.0,8.7,1.0291666666666666
A846,2016-06-14,2016,,2412.0,13.641666666666666,24.2,7.0,92.0,28.0,11.0,1.3916666666666666
A846,2016-06-15,2016,,866.3,14.808333333333332,19.3,10.0,95.0,65.0,7.5,1.1375
A846,2016-06-16,2016,,1710.3,18.64583333333333,23.8,16.1,96.0,57.0,6.8,0.1875
A846,2016-06-17,2016,,660.1,16.029166666666665,17.8,14.7,99.0,87.0,4.4,0.0
A846,2016-06-18,2016,,667.5,14.1,16.3,11.9,99.0,88.0,3.8,0.0
A846,2016-06-19,2016,,2349.9,13.629166666666668,21.0,8.6,99.0,44.0,5.1,0.1625
A846,2016-06-20,2016,,1644.5,12.641666666666666,19.7,8.7,98.0,65.0,6.4,0.225
A846,2016-06-21,2016,,290.7,13.516666666666666,15.6,12.2,99.0,96.0,3.0,0.0249999999999999
A846,2016-06-22,2016,,1858.1,15.4875,19.7,13.2,100.0,66.0,4.3,0.075
A846,2016-06-23,2016,,2375.4,13.291666666666666,20.3,7.6,100.0,61.0,6.4,0.6791666666666667
A846,2016-06-24,2016,,2332.3,16.358333333333334,23.8,11.2,99.0,58.0,9.5,0.7333333333333333
A846,2016-06-25,2016,,1536.2,18.70833333333333,24.2,15.1,88.0,65.0,11.3,4.6000000000000005
A846,2016-06-26,2016,,2340.0,20.320833333333333,29.8,14.9,87.0,39.0,11.0,3.7375
A846,2016-06-27,2016,,2192.5,18.591666666666665,25.2,11.6,100.0,57.0,5.9,0.4958333333333333
A846,2016-06-28,2016,,1981.5,18.1125,24.4,13.6,98.0,48.0,7.7,1.3041666666666667
A846,2016-06-29,2016,,2206.1,18.3875,27.3,13.2,96.0,36.0,9.7,2.0458333333333334
A846,2016-06-30,2016,,2429.7,18.570833333333333,24.8,14.6,95.0,57.0,8.0,1.8458333333333328
A846,2016-07-01,2016,,2330.8,19.725,28.8,14.1,97.0,32.0,9.4,1.445833333333333
A846,2016-07-02,2016,,2356.5,19.779166666666665,29.1,14.0,94.0,35.0,10.9,1.6625
A846,2016-07-03,2016,,2380.8,20.716666666666665,29.8,13.8,96.0,31.0,12.1,2.1791666666666667
A846,2016-07-04,2016,,1949.3,20.875,29.4,14.2,90.0,38.0,12.8,3.7375
A846,2016-07-05,2016,,991.9,20.7125,26.1,17.0,90.0,41.0,13.8,1.616666666666667
A846,2016-07-06,2016,,880.7,13.879166666666668,22.1,9.8,98.0,68.0,9.4,0.375
A846,2016-07-07,2016,,2465.3,9.2625,17.6,2.9,100.0,56.0,0.0,0.0
A846,2016-07-08,2016,,2198.8,11.45,19.3,5.2,100.0,57.0,6.8,0.0166666666666666
A846,2016-07-09,2016,,1287.2,17.404166666666665,25.0,12.8,87.0,41.0,11.2,2.520833333333333
A846,2016-07-10,2016,,2031.5,20.40833333333333,28.4,14.2,95.0,44.0,10.0,2.0541666666666667
A846,2016-07-11,2016,,2385.4,24.4,31.7,19.1,89.0,32.0,17.5,3.1166666666666667
A846,2016-07-12,2016,,1326.5,20.58333333333333,26.1,17.3,98.0,55.0,11.2,0.5125000000000001
A846,2016-07-13,2016,,1801.8,20.64583333333333,27.6,16.5,98.0,60.0,11.1,1.2458333333333331
A846,2016-07-14,2016,,2324.9,22.475,30.2,17.4,97.0,42.0,9.4,0.8041666666666667
A846,2016-07-15,2016,,697.1,19.35833333333333,25.4,16.2,98.0,57.0,11.0,0.3916666666666666
A846,2016-07-16,2016,,2402.4,13.658333333333331,17.1,9.1,98.0,38.0,12.0,2.3875
A846,2016-07-17,2016,,2579.9,7.845833333333334,14.0,2.1,99.0,39.0,8.5,0.0999999999999999
A846,2016-07-18,2016,,886.4,5.7875000000000005,10.3,0.7,100.0,71.0,0.0,0.0
A846,2016-07-19,2016,,2522.3,11.2375,19.4,7.1,97.0,41.0,0.0,0.0
A846,2016-07-20,2016,,2505.2,10.8125,20.7,2.7,100.0,39.0,0.0,0.0
A846,2016-07-21,2016,,2523.8,11.7625,21.0,4.9,100.0,47.0,1.2,0.0
A846,2016-07-22,2016,,2508.7,13.579166666666666,23.9,5.3,99.0,39.0,7.8,0.3416666666666666
A846,2016-07-23,2016,,2377.2,16.179166666666667,25.5,10.5,98.0,43.0,10.4,1.2125
A846,2016-07-24,2016,,2294.9,18.52083333333333,28.8,12.5,97.0,33.0,8.5,0.5375
A846,2016-07-25,2016,,2576.1,20.941666666666663,30.8,13.8,91.0,32.0,15.7,3.1791666666666667
A846,2016-07-26,2016,,1376.6,21.758333333333336,25.9,15.0,92.0,45.0,12.8,3.483333333333333
A846,2016-07-27,2016,,2627.1,11.395833333333334,17.3,6.3,98.0,53.0,8.0,0.1916666666666666
A846,2016-07-28,2016,,2587.5,11.054166666666667,20.5,4.2,99.0,49.0,5.8,0.0
A846,2016-07-29,2016,,1601.4,16.7625,23.5,12.6,98.0,59.0,8.3,0.7083333333333334
A846,2016-07-30,2016,,2247.6,19.59583333333333,27.2,15.5,95.0,46.0,9.3,0.8875000000000001
A846,2016-07-31,2016,,2521.6,21.78333333333333,31.0,16.5,83.0,31.0,13.7,3.35
A846,2016-08-01,2016,,2509.6,21.96666666666667,29.6,15.1,92.0,36.0,11.3,1.7791666666666668
A846,2016-08-02,2016,,2343.3,20.616666666666667,28.6,15.8,96.0,39.0,9.6,1.1791666666666667
A846,2016-08-03,2016,,2256.7,21.35833333333333,27.7,16.9,98.0,45.0,9.8,1.1958333333333333
A846,2016-08-04,2016,,2593.9,21.3125,29.9,15.6,93.0,36.0,9.7,0.7333333333333334
A846,2016-08-05,2016,,2597.2,21.254166666666663,30.0,15.0,90.0,36.0,11.5,1.2875
A846,2016-08-06,2016,,2335.1,22.3375,31.5,15.0,90.0,34.0,9.6,0.375
A846,2016-08-07,2016,,2161.1,20.45833333333333,25.5,17.2,91.0,49.0,12.2,0.5208333333333334
A846,2016-08-08,2016,,833.6,15.4625,17.5,13.5,98.0,77.0,7.1,0.0
A846,2016-08-09,2016,,2864.0,15.520833333333334,21.5,11.7,100.0,53.0,8.1,0.3125
A846,2016-08-10,2016,,2922.8,13.8625,21.7,6.8,99.0,35.0,7.7,0.1041666666666666
A846,2016-08-11,2016,,2919.7,13.320833333333333,23.0,5.4,98.0,33.0,8.3,0.175
A846,2016-08-12,2016,,2928.5,14.970833333333331,23.6,7.8,96.0,39.0,6.6,0.0124999999999999
A846,2016-08-13,2016,,2806.4,16.2625,26.8,8.9,96.0,31.0,11.4,1.2958333333333334
A846,2016-08-14,2016,,1251.0,18.258333333333333,24.1,14.5,91.0,58.0,9.2,0.9791666666666666
A846,2016-08-15,2016,,1085.5,17.966666666666665,21.9,15.7,98.0,66.0,17.5,1.475
A846,2016-08-16,2016,,2813.1,18.825,27.6,13.3,98.0,53.0,9.5,1.4416666666666669
A846,2016-08-17,2016,,2365.0,22.433333333333334,27.9,17.1,92.0,60.0,12.1,1.0916666666666666
A846,2016-08-18,2016,,955.4,16.770833333333332,20.9,14.6,98.0,79.0,5.8,0.0291666666666666
A846,2016-08-19,2016,,416.1,16.974999999999998,19.1,15.2,98.0,92.0,11.6,0.7791666666666667
A846,2016-08-20,2016,,646.6,18.029166666666665,19.8,15.7,98.0,93.0,12.5,1.5375
A846,2016-08-21,2016,,3013.3,13.279166666666669,17.4,10.1,96.0,44.0,12.4,3.625
A846,2016-08-22,2016,,3133.9,10.604166666666666,19.2,2.7,99.0,38.0,5.2,0.0124999999999999
A846,2016-08-23,2016,,3130.8,13.070833333333333,23.1,4.7,98.0,32.0,8.1,0.2249999999999999
A846,2016-08-24,2016,,3110.6,16.695833333333333,26.3,8.7,97.0,44.0,10.5,1.2583333333333333
A846,2016-08-25,2016,,2988.1,20.3,29.5,13.1,93.0,46.0,8.8,0.9916666666666668
A846,2016-08-26,2016,,2959.2,23.5375,31.9,17.4,96.0,39.0,12.6,1.8375
A846,2016-08-27,2016,,3075.0,24.8375,32.6,18.0,88.0,22.0,11.7,3.1375
A846,2016-08-28,2016,,2605.8,22.229166666666668,29.6,16.6,91.0,33.0,12.4,1.0208333333333333
A846,2016-08-29,2016,,702.5,18.475,21.7,16.7,98.0,86.0,13.8,0.225
A846,2016-08-30,2016,,652.4,14.6125,16.7,13.5,97.0,86.0,9.3,0.0291666666666666
A846,2016-08-31,2016,,1445.0,14.641666666666666,17.9,13.0,98.0,71.0,8.2,0.0
A846,2016-09-01,2016,,3235.0,15.891666666666666,24.6,9.4,100.0,47.0,4.4,0.0
A846,2016-09-02,2016,,2915.3,18.366666666666667,26.5,10.8,99.0,39.0,8.5,0.2083333333333333
A846,2016-09-03,2016,,409.3,16.383333333333333,19.4,15.3,98.0,79.0,5.0,0.0166666666666666
A846,2016-09-04,2016,,1308.2,15.470833333333331,18.6,13.4,99.0,79.0,0.0,0.0
A846,2016-09-05,2016,,846.6,13.883333333333333,15.8,11.2,98.0,91.0,8.9,0.15
A846,2016-09-06,2016,,3052.6,11.854166666666666,16.7,9.2,98.0,39.0,9.4,0.7000000000000001
A846,2016-09-07,2016,,3392.6,11.004166666666668,19.4,2.5,99.0,31.0,7.0,0.1124999999999999
A846,2016-09-08,2016,,3411.8,12.583333333333334,22.7,3.5,99.0,35.0,4.2,0.0
A846,2016-09-09,2016,,3403.8,16.162499999999998,26.6,6.2,99.0,27.0,8.5,0.0583333333333333
A846,2016-09-10,2016,,3321.8,19.77083333333333,30.1,10.9,96.0,31.0,9.9,0.875
A846,2016-09-11,2016,,3342.1,22.104166666666668,31.2,14.9,92.0,31.0,10.2,0.325
A846,2016-09-12,2016,,3190.1,24.995833333333334,34.3,17.0,88.0,27.0,17.3,3.516666666666667
A846,2016-09-13,2016,,1030.2,23.4125,28.8,16.8,84.0,38.0,13.4,3.1666666666666665
A846,2016-09-14,2016,,3481.2,16.2375,23.8,8.8,94.0,25.0,11.7,1.2041666666666668
A846,2016-09-15,2016,,3493.6,15.195833333333333,24.0,6.2,94.0,33.0,8.8,0.0166666666666666
A846,2016-09-16,2016,,3436.1,17.5625,28.7,7.0,97.0,28.0,6.9,0.0208333333333333
A846,2016-09-17,2016,,3187.3,21.825,31.5,13.8,89.0,30.0,11.3,0.8166666666666668
A846,2016-09-18,2016,,1402.8,21.9875,27.5,18.3,90.0,52.0,13.2,1.3916666666666666
A846,2016-09-19,2016,,2645.3,19.370833333333334,24.3,16.1,98.0,39.0,9.8,0.1791666666666666
A846,2016-09-20,2016,,3612.9,16.016666666666666,24.5,7.1,97.0,29.0,5.0,0.0125
A846,2016-09-21,2016,,3600.7,18.2,28.2,9.0,92.0,28.0,12.0,1.6791666666666665
A846,2016-09-22,2016,,3615.7,20.02083333333333,28.7,12.8,84.0,25.0,10.8,1.3291666666666666
A846,2016-09-23,2016,,3495.5,19.854166666666668,29.4,10.3,98.0,27.0,7.3,0.2541666666666666
A846,2016-09-24,2016,,3334.5,21.329166666666666,29.1,13.7,98.0,22.0,10.7,0.6875
A846,2016-09-25,2016,,3553.3,18.725,26.5,11.7,83.0,30.0,12.4,0.6541666666666667
A846,2016-09-26,2016,,3594.4,19.20833333333333,29.8,8.8,98.0,20.0,7.8,0.3916666666666666
A846,2016-09-27,2016,,3569.2,21.620833333333334,31.7,11.9,98.0,22.0,10.7,0.3708333333333333
A846,2016-09-28,2016,,3596.0,23.29583333333333,32.4,15.1,93.0,19.0,10.8,0.9125
A846,2016-09-29,2016,,3470.9,22.941666666666663,32.4,13.4,97.0,25.0,8.0,0.3958333333333333
A846,2016-09-30,2016,,578.2,18.7625,24.9,14.4,94.0,54.0,12.6,0.5416666666666666
A846,2016-10-01,2016,,3515.8,20.4125,30.0,12.5,99.0,32.0,10.8,0.3083333333333333
A846,2016-10-02,2016,,3517.2,22.058333333333334,30.3,16.7,93.0,37.0,11.2,2.0
A846,2016-10-03,2016,,331.0,17.845833333333335,20.7,16.8,98.0,87.0,12.2,1.0333333333333334
A846,2016-10-04,2016,,2584.6,18.725,25.8,15.6,100.0,56.0,4.6,0.0
A846,2016-10-05,2016,,3057.7,19.925,27.6,13.5,98.0,47.0,14.8,1.5708333333333335
A846,2016-10-06,2016,,2847.2,16.9875,22.7,13.1,96.0,46.0,15.5,0.725
A846,2016-10-07,2016,,3196.7,18.3375,26.8,10.5,98.0,30.0,6.7,0.0416666666666666
A846,2016-10-08,2016,,3749.8,19.254166666666663,27.6,13.0,98.0,37.0,8.9,0.2666666666666666
A846,2016-10-09,2016,,3852.2,19.34583333333333,29.3,10.4,93.0,16.0,7.2,0.0375
A846,2016-10-10,2016,,3787.8,21.004166666666663,32.9,10.2,91.0,17.0,10.6,0.9166666666666666
A846,2016-10-11,2016,,2001.0,20.791666666666668,25.2,17.9,94.0,53.0,11.4,1.0333333333333334
A846,2016-10-12,2016,,1100.8,17.525000000000002,19.6,16.3,98.0,85.0,14.9,2.375
A846,2016-10-13,2016,,2708.4,19.95,24.3,17.1,98.0,69.0,17.1,3.875
A846,2016-10-14,2016,,3464.8,23.125,30.4,18.1,97.0,50.0,11.3,1.1416666666666668
A846,2016-10-15,2016,,2636.4,21.758333333333336,25.8,19.0,97.0,76.0,10.9,0.8125
A846,2016-10-16,2016,,3509.8,27.758333333333336,35.3,21.0,94.0,41.0,15.7,3.3875
A846,2016-10-17,2016,,3393.8,30.17083333333333,36.4,22.7,88.0,39.0,12.2,1.575
A846,2016-10-18,2016,,3079.4,27.17083333333333,33.3,23.4,87.0,51.0,14.6,4.491666666666666
A846,2016-10-19,2016,,3215.5,29.370833333333334,36.2,24.3,90.0,36.0,13.6,1.9166666666666667
A846,2016-10-20,2016,,2577.8,22.445833333333336,28.1,18.1,98.0,72.0,9.1,0.6083333333333334
A846,2016-10-21,2016,,3754.3,20.316666666666663,25.4,16.0,93.0,48.0,10.6,0.6291666666666667
A846,2016-10-22,2016,,3709.6,22.266666666666666,31.4,14.5,97.0,40.0,5.6,0.0041666666666666
A846,2016-10-23,2016,,3718.6,26.4875,34.0,21.2,94.0,42.0,10.0,0.3999999999999999
A846,2016-10-24,2016,,3712.4,26.891666666666666,34.0,20.7,95.0,47.0,12.4,1.3541666666666667
A846,2016-10-25,2016,,806.7,21.29583333333333,24.1,19.9,98.0,83.0,14.5,2.225
A846,2016-10-26,2016,,1367.3,21.191666666666663,24.0,19.5,98.0,85.0,10.1,0.8708333333333335
A846,2016-10-27,2016,,2364.8,18.004166666666666,21.9,14.8,97.0,49.0,12.4,1.1166666666666667
A846,2016-10-28,2016,,4090.1,14.708333333333334,21.8,7.6,98.0,34.0,10.6,0.5708333333333333
A846,2016-10-29,2016,,3988.6,17.358333333333334,27.2,7.8,98.0,36.0,10.1,0.0
A846,2016-10-30,2016,,4006.2,21.275,29.7,14.9,88.0,29.0,11.0,1.475
A846,2016-10-31,2016,,3429.0,23.65,32.7,16.0,91.0,44.0,10.7,1.025
A846,2016-11-01,2016,0.4,3665.3,26.745833333333334,33.1,21.3,95.0,42.0,17.7,5.466666666666666
A846,2016-11-02,2016,25.0,2637.5,20.73333333333333,29.2,16.2,98.0,56.0,16.5,1.1958333333333333
A846,2016-11-03,2016,0.0,4078.6,16.166666666666668,24.2,8.5,96.0,29.0,5.3,0.0124999999999999
A846,2016-11-04,2016,0.0,4095.9,19.15,29.0,9.3,98.0,30.0,5.8,0.0
A846,2016-11-05,2016,0.0,3851.8,22.9,33.0,13.6,95.0,29.0,9.7,0.1083333333333333
A846,2016-11-06,2016,0.0,3960.0,24.504166666666663,32.3,17.7,94.0,30.0,11.8,0.7958333333333334
A846,2016-11-07,2016,0.0,3880.0,25.58333333333333,33.8,18.2,94.0,32.0,8.5,0.3625
A846,2016-11-08,2016,0.0,1955.7,23.71666666666667,27.5,19.8,89.0,60.0,7.6,0.0416666666666666
A846,2016-11-09,2016,0.0,3204.4,24.58333333333333,31.1,19.2,98.0,47.0,8.9,0.1625
A846,2016-11-10,2016,0.0,3961.4,24.52083333333333,32.1,17.8,98.0,37.0,4.2,0.0041666666666666
A846,2016-11-11,2016,7.4,1342.9,20.85833333333333,26.2,19.0,97.0,64.0,14.0,1.4708333333333332
A846,2016-11-12,2016,0.0,3732.3,21.933333333333334,30.3,14.8,99.0,50.0,6.6,0.0041666666666666
A846,2016-11-13,2016,0.0,3965.3,23.366666666666664,28.9,18.0,92.0,54.0,10.7,0.3374999999999999
A846,2016-11-14,2016,0.0,3610.5,24.579166666666666,32.1,18.2,97.0,30.0,7.2,0.0041666666666666
A846,2016-11-15,2016,6.8,3285.1,23.616666666666664,30.2,18.5,97.0,49.0,11.8,0.5666666666666667
A846,2016-11-16,2016,2.2,3947.6,22.791666666666668,29.2,18.1,99.0,50.0,8.8,0.0916666666666666
A846,2016-11-17,2016,0.0,3804.8,22.166666666666668,29.7,16.7,98.0,47.0,17.0,1.5791666666666666
A846,2016-11-18,2016,0.0,4244.9,17.724999999999998,24.1,12.3,97.0,30.0,10.3,0.6625
A846,2016-11-19,2016,0.0,4156.1,19.166666666666668,28.0,10.3,91.0,23.0,9.4,0.275
A846,2016-11-20,2016,0.0,4108.6,21.20833333333333,29.7,12.1,97.0,28.0,8.8,0.2416666666666666
A846,2016-11-21,2016,0.0,3959.6,23.25,31.6,15.8,96.0,28.0,6.5,0.0458333333333333
A846,2016-11-22,2016,0.0,3974.3,23.2375,30.4,15.7,93.0,31.0,8.7,0.1416666666666666
A846,2016-11-23,2016,0.0,4079.8,22.4375,30.3,14.7,94.0,27.0,8.0,0.05
A846,2016-11-24,2016,0.0,4007.5,24.5125,34.3,15.0,94.0,25.0,6.3,0.0541666666666666
A846,2016-11-25,2016,10.6,1179.8,21.77083333333333,28.5,19.6,97.0,40.0,14.1,0.5125000000000001
A846,2016-11-26,2016,0.0,3918.5,24.83333333333333,32.3,19.0,97.0,52.0,6.6,0.0375
A846,2016-11-27,2016,2.6,2588.5,25.825,31.0,23.0,95.0,61.0,11.4,0.3875
A846,2016-11-28,2016,1.4,1464.2,23.079166666666666,28.0,21.0,97.0,76.0,8.5,0.0958333333333333
A846,2016-11-29,2016,0.0,3604.1,23.6875,29.9,20.2,98.0,54.0,9.1,0.475
